16:04:11 [root] [INFO] Log system initialized. File saved to: logs/2026-02-10_16-04-11.log
16:04:13 [utills.ip_validator] [DEBUG] IP 127.0.0.3 is loopback address (for local testing)
16:04:14 [election] [INFO] [I'm Follower - (552088575, 127.0.0.3)] Election Manager starting
16:04:14 [election] [INFO] [I'm Follower - (552088575, 127.0.0.3)] UDP listener started on UDP:9003
16:04:15 [network_manager] [DEBUG] Starting follower long-lived connection to leader at 127.0.0.1...
16:04:15 [network_manager] [DEBUG] Follower established long-lived connection to leader at 127.0.0.1
16:08:19 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736099.245152, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:22 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736102.245095, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:25 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736105.241418, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:28 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736108.2401369, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:31 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736111.244575, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:34 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736114.245097, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:37 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736117.2450938, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:40 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736120.244892, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:43 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736123.244139, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:46 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736126.242499, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:49 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736129.242826, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:52 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736132.2450922, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
16:08:55 [server.heartbeat] [DEBUG] [I'm Follower - 552088575] Heartbeat received message: HEARTBEAT {'server_id': 991089482, 'timestamp': 1770736135.242059, 'identity': 'LEADER'} from 991089482, current memnershiplist is {552088575: '127.0.0.3', 991089482: '127.0.0.1'}
